 frequency       gain_vv         gain_db         phase_deg      
 1.00000000e-03  5.27346162e-10 -1.85558084e+02 -1.57140471e+00 
 1.02920053e-03  5.74904605e-10 -1.84808084e+02 -1.57142248e+00 
 1.05925373e-03  6.26752082e-10 -1.84058084e+02 -1.57144076e+00 
 1.09018449e-03  6.83275397e-10 -1.83308084e+02 -1.57145958e+00 
 1.12201845e-03  7.44896238e-10 -1.82558084e+02 -1.57147895e+00 
 1.15478198e-03  8.12074323e-10 -1.81808084e+02 -1.57149888e+00 
 1.18850223e-03  8.85310829e-10 -1.81058084e+02 -1.57151940e+00 
 1.22320712e-03  9.65152130e-10 -1.80308085e+02 -1.57154051e+00 
 1.25892541e-03  1.05219388e-09 -1.79558085e+02 -1.57156224e+00 
 1.29568670e-03  1.14708544e-09 -1.78808085e+02 -1.57158461e+00 
 1.33352143e-03  1.25053475e-09 -1.78058085e+02 -1.57160762e+00 
 1.37246096e-03  1.36331358e-09 -1.77308085e+02 -1.57163131e+00 
 1.41253754e-03  1.48626331e-09 -1.76558085e+02 -1.57165570e+00 
 1.45378439e-03  1.62030120e-09 -1.75808085e+02 -1.57168079e+00 
 1.49623566e-03  1.76642723e-09 -1.75058085e+02 -1.57170662e+00 
 1.53992653e-03  1.92573155e-09 -1.74308085e+02 -1.57173320e+00 
 1.58489319e-03  2.09940265e-09 -1.73558085e+02 -1.57176056e+00 
 1.63117291e-03  2.28873619e-09 -1.72808085e+02 -1.57178871e+00 
 1.67880402e-03  2.49514467e-09 -1.72058085e+02 -1.57181769e+00 
 1.72782598e-03  2.72016800e-09 -1.71308085e+02 -1.57184751e+00 
 1.77827941e-03  2.96548493e-09 -1.70558086e+02 -1.57187821e+00 
 1.83020611e-03  3.23292564e-09 -1.69808086e+02 -1.57190980e+00 
 1.88364909e-03  3.52448534e-09 -1.69058086e+02 -1.57194231e+00 
 1.93865264e-03  3.84233920e-09 -1.68308086e+02 -1.57197578e+00 
 1.99526231e-03  4.18885855e-09 -1.67558086e+02 -1.57201022e+00 
 2.05352503e-03  4.56662855e-09 -1.66808086e+02 -1.57204567e+00 
 2.11348904e-03  4.97846754e-09 -1.66058086e+02 -1.57208215e+00 
 2.17520403e-03  5.42744800e-09 -1.65308087e+02 -1.57211969e+00 
 2.23872114e-03  5.91691952e-09 -1.64558087e+02 -1.57215834e+00 
 2.30409298e-03  6.45053377e-09 -1.63808087e+02 -1.57219811e+00 
 2.37137371e-03  7.03227172e-09 -1.63058087e+02 -1.57223904e+00 
 2.44061907e-03  7.66647339e-09 -1.62308087e+02 -1.57228117e+00 
 2.51188643e-03  8.35787018e-09 -1.61558088e+02 -1.57232453e+00 
 2.58523484e-03  9.11162021e-09 -1.60808088e+02 -1.57236915e+00 
 2.66072506e-03  9.93334677e-09 -1.60058088e+02 -1.57241508e+00 
 2.73841963e-03  1.08291803e-08 -1.59308088e+02 -1.57246235e+00 
 2.81838293e-03  1.18058040e-08 -1.58558089e+02 -1.57251099e+00 
 2.90068120e-03  1.28705040e-08 -1.57808089e+02 -1.57256106e+00 
 2.98538262e-03  1.40312234e-08 -1.57058089e+02 -1.57261260e+00 
 3.07255737e-03  1.52966216e-08 -1.56308090e+02 -1.57266563e+00 
 3.16227766e-03  1.66761389e-08 -1.55558090e+02 -1.57272022e+00 
 3.25461783e-03  1.81800673e-08 -1.54808090e+02 -1.57277639e+00 
 3.34965439e-03  1.98196265e-08 -1.54058091e+02 -1.57283421e+00 
 3.44746607e-03  2.16070484e-08 -1.53308091e+02 -1.57289372e+00 
 3.54813389e-03  2.35556679e-08 -1.52558092e+02 -1.57295497e+00 
 3.65174127e-03  2.56800224e-08 -1.51808092e+02 -1.57301800e+00 
 3.75837404e-03  2.79959606e-08 -1.51058093e+02 -1.57308287e+00 
 3.86812055e-03  3.05207602e-08 -1.50308093e+02 -1.57314964e+00 
 3.98107171e-03  3.32732574e-08 -1.49558094e+02 -1.57321836e+00 
 4.09732110e-03  3.62739867e-08 -1.48808094e+02 -1.57328908e+00 
 4.21696503e-03  3.95453349e-08 -1.48058095e+02 -1.57336187e+00 
 4.34010264e-03  4.31117075e-08 -1.47308096e+02 -1.57343679e+00 
 4.46683592e-03  4.69997112e-08 -1.46558096e+02 -1.57351389e+00 
 4.59726989e-03  5.12383519e-08 -1.45808097e+02 -1.57359325e+00 
 4.73151259e-03  5.58592515e-08 -1.45058098e+02 -1.57367492e+00 
 4.86967525e-03  6.08968839e-08 -1.44308099e+02 -1.57375897e+00 
 5.01187234e-03  6.63888316e-08 -1.43558099e+02 -1.57384548e+00 
 5.15822165e-03  7.23760669e-08 -1.42808100e+02 -1.57393452e+00 
 5.30884444e-03  7.89032566e-08 -1.42058101e+02 -1.57402616e+00 
 5.46386550e-03  8.60190963e-08 -1.41308102e+02 -1.57412047e+00 
 5.62341325e-03  9.37766727e-08 -1.40558104e+02 -1.57421754e+00 
 5.78761988e-03  1.02233860e-07 -1.39808105e+02 -1.57431744e+00 
 5.95662144e-03  1.11453753e-07 -1.39058106e+02 -1.57442026e+00 
 6.13055792e-03  1.21505135e-07 -1.38308107e+02 -1.57452608e+00 
 6.30957344e-03  1.32462992e-07 -1.37558109e+02 -1.57463499e+00 
 6.49381632e-03  1.44409075e-07 -1.36808110e+02 -1.57474708e+00 
 6.68343918e-03  1.57432505e-07 -1.36058112e+02 -1.57486244e+00 
 6.87859912e-03  1.71630443e-07 -1.35308114e+02 -1.57498117e+00 
 7.07945784e-03  1.87108809e-07 -1.34558115e+02 -1.57510337e+00 
 7.28618175e-03  2.03983078e-07 -1.33808117e+02 -1.57522914e+00 
 7.49894209e-03  2.22379137e-07 -1.33058119e+02 -1.57535858e+00 
 7.71791516e-03  2.42434228e-07 -1.32308121e+02 -1.57549180e+00 
 7.94328235e-03  2.64297967e-07 -1.31558124e+02 -1.57562891e+00 
 8.17523038e-03  2.88133467e-07 -1.30808126e+02 -1.57577003e+00 
 8.41395142e-03  3.14118546e-07 -1.30058128e+02 -1.57591526e+00 
 8.65964323e-03  3.42447063e-07 -1.29308131e+02 -1.57606474e+00 
 8.91250938e-03  3.73330357e-07 -1.28558134e+02 -1.57621858e+00 
 9.17275935e-03  4.06998826e-07 -1.27808137e+02 -1.57637691e+00 
 9.44060876e-03  4.43703647e-07 -1.27058140e+02 -1.57653986e+00 
 9.71627952e-03  4.83718649e-07 -1.26308143e+02 -1.57670758e+00 
 1.00000000e-02  5.27342355e-07 -1.25558147e+02 -1.57688019e+00 
 1.02920053e-02  5.74900209e-07 -1.24808151e+02 -1.57705784e+00 
 1.05925373e-02  6.26747006e-07 -1.24058155e+02 -1.57724068e+00 
 1.09018449e-02  6.83269535e-07 -1.23308159e+02 -1.57742885e+00 
 1.12201845e-02  7.44889469e-07 -1.22558163e+02 -1.57762253e+00 
 1.15478198e-02  8.12066506e-07 -1.21808168e+02 -1.57782185e+00 
 1.18850223e-02  8.85301801e-07 -1.21058173e+02 -1.57802700e+00 
 1.22320712e-02  9.65141706e-07 -1.20308178e+02 -1.57823814e+00 
 1.25892541e-02  1.05218184e-06 -1.19558184e+02 -1.57845544e+00 
 1.29568670e-02  1.14707154e-06 -1.18808190e+02 -1.57867909e+00 
 1.33352143e-02  1.25051870e-06 -1.18058196e+02 -1.57890927e+00 
 1.37246096e-02  1.36329504e-06 -1.17308203e+02 -1.57914617e+00 
 1.41253754e-02  1.48624191e-06 -1.16558210e+02 -1.57938999e+00 
 1.45378439e-02  1.62027648e-06 -1.15808217e+02 -1.57964093e+00 
 1.49623566e-02  1.76639868e-06 -1.15058225e+02 -1.57989919e+00 
 1.53992653e-02  1.92569859e-06 -1.14308234e+02 -1.58016500e+00 
 1.58489319e-02  2.09936459e-06 -1.13558243e+02 -1.58043856e+00 
 1.63117291e-02  2.28869223e-06 -1.12808252e+02 -1.58072012e+00 
 1.67880402e-02  2.49509391e-06 -1.12058262e+02 -1.58100989e+00 
 1.72782598e-02  2.72010938e-06 -1.11308273e+02 -1.58130813e+00 
 1.77827941e-02  2.96541723e-06 -1.10558284e+02 -1.58161508e+00 
 1.83020611e-02  3.23284746e-06 -1.09808296e+02 -1.58193099e+00 
 1.88364909e-02  3.52439507e-06 -1.09058308e+02 -1.58225612e+00 
 1.93865264e-02  3.84223496e-06 -1.08308322e+02 -1.58259075e+00 
 1.99526231e-02  4.18873817e-06 -1.07558336e+02 -1.58293514e+00 
 2.05352503e-02  4.56648954e-06 -1.06808351e+02 -1.58328960e+00 
 2.11348904e-02  4.97830701e-06 -1.06058366e+02 -1.58365440e+00 
 2.17520403e-02  5.42726263e-06 -1.05308383e+02 -1.58402986e+00 
 2.23872114e-02  5.91670546e-06 -1.04558401e+02 -1.58441627e+00 
 2.30409298e-02  6.45028657e-06 -1.03808420e+02 -1.58481397e+00 
 2.37137371e-02  7.03198626e-06 -1.03058440e+02 -1.58522329e+00 
 2.44061907e-02  7.66614375e-06 -1.02308461e+02 -1.58564455e+00 
 2.51188643e-02  8.35748953e-06 -1.01558483e+02 -1.58607812e+00 
 2.58523484e-02  9.11118064e-06 -1.00808507e+02 -1.58652434e+00 
 2.66072506e-02  9.93283916e-06 -1.00058532e+02 -1.58698359e+00 
 2.73841963e-02  1.08285941e-05 -9.93085585e+01 -1.58745625e+00 
 2.81838293e-02  1.18051271e-05 -9.85585866e+01 -1.58794271e+00 
 2.90068120e-02  1.28697223e-05 -9.78086165e+01 -1.58844338e+00 
 2.98538262e-02  1.40303207e-05 -9.70586480e+01 -1.58895866e+00 
 3.07255737e-02  1.52955792e-05 -9.63086815e+01 -1.58948899e+00 
 3.16227766e-02  1.66749352e-05 -9.55587169e+01 -1.59003480e+00 
 3.25461783e-02  1.81786772e-05 -9.48087544e+01 -1.59059655e+00 
 3.34965439e-02  1.98180213e-05 -9.40587942e+01 -1.59117470e+00 
 3.44746607e-02  2.16051948e-05 -9.33088363e+01 -1.59176973e+00 
 3.54813389e-02  2.35535274e-05 -9.25588809e+01 -1.59238213e+00 
 3.65174127e-02  2.56775507e-05 -9.18089281e+01 -1.59301241e+00 
 3.75837404e-02  2.79931063e-05 -9.10589781e+01 -1.59366110e+00 
 3.86812055e-02  3.05174641e-05 -9.03090311e+01 -1.59432872e+00 
 3.98107171e-02  3.32694511e-05 -8.95590873e+01 -1.59501583e+00 
 4.09732110e-02  3.62695913e-05 -8.88091468e+01 -1.59572300e+00 
 4.21696503e-02  3.95402592e-05 -8.80592098e+01 -1.59645081e+00 
 4.34010264e-02  4.31058463e-05 -8.73092765e+01 -1.59719988e+00 
 4.46683592e-02  4.69929428e-05 -8.65593472e+01 -1.59797081e+00 
 4.59726989e-02  5.12305359e-05 -8.58094220e+01 -1.59876425e+00 
