 frequency       gain_vv         gain_db         phase_deg      
 1.00000000e-03  1.16712668e-13 -2.58657640e+02  3.14083367e+00 
 1.02920053e-03  1.30953767e-13 -2.57657640e+02  3.14081151e+00 
 1.05925373e-03  1.46932542e-13 -2.56657640e+02  3.14078870e+00 
 1.09018449e-03  1.64861023e-13 -2.55657640e+02  3.14076522e+00 
 1.12201845e-03  1.84977110e-13 -2.54657640e+02  3.14074106e+00 
 1.15478198e-03  2.07547729e-13 -2.53657640e+02  3.14071619e+00 
 1.18850223e-03  2.32872381e-13 -2.52657640e+02  3.14069060e+00 
 1.22320712e-03  2.61287108e-13 -2.51657640e+02  3.14066426e+00 
 1.25892541e-03  2.93168955e-13 -2.50657640e+02  3.14063715e+00 
 1.29568670e-03  3.28940975e-13 -2.49657640e+02  3.14060925e+00 
 1.33352143e-03  3.69077842e-13 -2.48657641e+02  3.14058053e+00 
 1.37246096e-03  4.14112146e-13 -2.47657641e+02  3.14055098e+00 
 1.41253754e-03  4.64641466e-13 -2.46657641e+02  3.14052056e+00 
 1.45378439e-03  5.21336295e-13 -2.45657641e+02  3.14048926e+00 
 1.49623566e-03  5.84948939e-13 -2.44657641e+02  3.14045704e+00 
 1.53992653e-03  6.56323498e-13 -2.43657641e+02  3.14042388e+00 
 1.58489319e-03  7.36407069e-13 -2.42657641e+02  3.14038975e+00 
 1.63117291e-03  8.26262312e-13 -2.41657641e+02  3.14035462e+00 
 1.67880402e-03  9.27081552e-13 -2.40657641e+02  3.14031847e+00 
 1.72782598e-03  1.04020260e-12 -2.39657641e+02  3.14028126e+00 
 1.77827941e-03  1.16712649e-12 -2.38657641e+02  3.14024297e+00 
 1.83020611e-03  1.30953745e-12 -2.37657642e+02  3.14020356e+00 
 1.88364909e-03  1.46932516e-12 -2.36657642e+02  3.14016300e+00 
 1.93865264e-03  1.64860992e-12 -2.35657642e+02  3.14012125e+00 
 1.99526231e-03  1.84977072e-12 -2.34657642e+02  3.14007828e+00 
 2.05352503e-03  2.07547685e-12 -2.33657642e+02  3.14003406e+00 
 2.11348904e-03  2.32872329e-12 -2.32657642e+02  3.13998855e+00 
 2.17520403e-03  2.61287045e-12 -2.31657642e+02  3.13994171e+00 
 2.23872114e-03  2.93168881e-12 -2.30657643e+02  3.13989350e+00 
 2.30409298e-03  3.28940887e-12 -2.29657643e+02  3.13984389e+00 
 2.37137371e-03  3.69077737e-12 -2.28657643e+02  3.13979282e+00 
 2.44061907e-03  4.14112022e-12 -2.27657643e+02  3.13974027e+00 
 2.51188643e-03  4.64641319e-12 -2.26657643e+02  3.13968618e+00 
 2.58523484e-03  5.21336120e-12 -2.25657644e+02  3.13963051e+00 
 2.66072506e-03  5.84948730e-12 -2.24657644e+02  3.13957321e+00 
 2.73841963e-03  6.56323250e-12 -2.23657644e+02  3.13951424e+00 
 2.81838293e-03  7.36406774e-12 -2.22657645e+02  3.13945355e+00 
 2.90068120e-03  8.26261962e-12 -2.21657645e+02  3.13939109e+00 
 2.98538262e-03  9.27081135e-12 -2.20657645e+02  3.13932680e+00 
 3.07255737e-03  1.04020210e-11 -2.19657645e+02  3.13926064e+00 
 3.16227766e-03  1.16712591e-11 -2.18657646e+02  3.13919254e+00 
 3.25461783e-03  1.30953675e-11 -2.17657646e+02  3.13912246e+00 
 3.34965439e-03  1.46932433e-11 -2.16657647e+02  3.13905032e+00 
 3.44746607e-03  1.64860893e-11 -2.15657647e+02  3.13897609e+00 
 3.54813389e-03  1.84976955e-11 -2.14657647e+02  3.13889968e+00 
 3.65174127e-03  2.07547546e-11 -2.13657648e+02  3.13882105e+00 
 3.75837404e-03  2.32872163e-11 -2.12657648e+02  3.13874011e+00 
 3.86812055e-03  2.61286848e-11 -2.11657649e+02  3.13865682e+00 
 3.98107171e-03  2.93168646e-11 -2.10657650e+02  3.13857109e+00 
 4.09732110e-03  3.28940609e-11 -2.09657650e+02  3.13848286e+00 
 4.21696503e-03  3.69077406e-11 -2.08657651e+02  3.13839205e+00 
 4.34010264e-03  4.14111628e-11 -2.07657651e+02  3.13829859e+00 
 4.46683592e-03  4.64640851e-11 -2.06657652e+02  3.13820240e+00 
