 frequency       gain_vv         gain_db         phase_deg      
 1.00000000e-03  2.87791437e-10 -1.90818443e+02 -1.57144934e+00 
 1.02920053e-03  3.13745760e-10 -1.90068443e+02 -1.57146841e+00 
 1.05925373e-03  3.42040760e-10 -1.89318443e+02 -1.57148804e+00 
 1.09018449e-03  3.72887530e-10 -1.88568443e+02 -1.57150824e+00 
 1.12201845e-03  4.06516201e-10 -1.87818443e+02 -1.57152902e+00 
 1.15478198e-03  4.43177655e-10 -1.87068443e+02 -1.57155042e+00 
 1.18850223e-03  4.83145404e-10 -1.86318443e+02 -1.57157244e+00 
 1.22320712e-03  5.26717624e-10 -1.85568443e+02 -1.57159510e+00 
 1.25892541e-03  5.74219381e-10 -1.84818443e+02 -1.57161843e+00 
 1.29568670e-03  6.26005060e-10 -1.84068443e+02 -1.57164243e+00 
 1.33352143e-03  6.82461003e-10 -1.83318443e+02 -1.57166714e+00 
 1.37246096e-03  7.44008396e-10 -1.82568443e+02 -1.57169257e+00 
 1.41253754e-03  8.11106409e-10 -1.81818443e+02 -1.57171874e+00 
 1.45378439e-03  8.84255620e-10 -1.81068443e+02 -1.57174567e+00 
 1.49623566e-03  9.64001755e-10 -1.80318444e+02 -1.57177339e+00 
 1.53992653e-03  1.05093975e-09 -1.79568444e+02 -1.57180193e+00 
 1.58489319e-03  1.14571821e-09 -1.78818444e+02 -1.57183129e+00 
 1.63117291e-03  1.24904421e-09 -1.78068444e+02 -1.57186151e+00 
 1.67880402e-03  1.36168861e-09 -1.77318444e+02 -1.57189261e+00 
 1.72782598e-03  1.48449178e-09 -1.76568444e+02 -1.57192463e+00 
 1.77827941e-03  1.61836990e-09 -1.75818444e+02 -1.57195757e+00 
 1.83020611e-03  1.76432174e-09 -1.75068444e+02 -1.57199148e+00 
 1.88364909e-03  1.92343617e-09 -1.74318444e+02 -1.57202638e+00 
 1.93865264e-03  2.09690025e-09 -1.73568445e+02 -1.57206230e+00 
 1.99526231e-03  2.28600810e-09 -1.72818445e+02 -1.57209927e+00 
 2.05352503e-03  2.49217053e-09 -1.72068445e+02 -1.57213731e+00 
 2.11348904e-03  2.71692561e-09 -1.71318445e+02 -1.57217647e+00 
 2.17520403e-03  2.96195010e-09 -1.70568445e+02 -1.57221677e+00 
 2.23872114e-03  3.22907200e-09 -1.69818445e+02 -1.57225825e+00 
 2.30409298e-03  3.52028414e-09 -1.69068446e+02 -1.57230094e+00 
 2.37137371e-03  3.83775908e-09 -1.68318446e+02 -1.57234487e+00 
 2.44061907e-03  4.18386532e-09 -1.67568446e+02 -1.57239009e+00 
 2.51188643e-03  4.56118496e-09 -1.66818446e+02 -1.57243663e+00 
 2.58523484e-03  4.97253297e-09 -1.66068447e+02 -1.57248453e+00 
 2.66072506e-03  5.42097816e-09 -1.65318447e+02 -1.57253383e+00 
 2.73841963e-03  5.90986612e-09 -1.64568447e+02 -1.57258456e+00 
 2.81838293e-03  6.44284417e-09 -1.63818447e+02 -1.57263678e+00 
 2.90068120e-03  7.02388854e-09 -1.63068448e+02 -1.57269052e+00 
 2.98538262e-03  7.65733406e-09 -1.62318448e+02 -1.57274583e+00 
 3.07255737e-03  8.34790650e-09 -1.61568448e+02 -1.57280276e+00 
 3.16227766e-03  9.10075780e-09 -1.60818449e+02 -1.57286135e+00 
 3.25461783e-03  9.92150456e-09 -1.60068449e+02 -1.57292165e+00 
 3.34965439e-03  1.08162699e-08 -1.59318450e+02 -1.57298371e+00 
 3.44746607e-03  1.17917291e-08 -1.58568450e+02 -1.57304758e+00 
 3.54813389e-03  1.28551594e-08 -1.57818451e+02 -1.57311332e+00 
 3.65174127e-03  1.40144946e-08 -1.57068451e+02 -1.57318098e+00 
 3.75837404e-03  1.52783838e-08 -1.56318452e+02 -1.57325061e+00 
 3.86812055e-03  1.66562559e-08 -1.55568452e+02 -1.57332228e+00 
 3.98107171e-03  1.81583906e-08 -1.54818453e+02 -1.57339603e+00 
 4.09732110e-03  1.97959944e-08 -1.54068454e+02 -1.57347195e+00 
 4.21696503e-03  2.15812844e-08 -1.53318454e+02 -1.57355008e+00 
 4.34010264e-03  2.35275796e-08 -1.52568455e+02 -1.57363049e+00 
 4.46683592e-03  2.56494002e-08 -1.51818456e+02 -1.57371325e+00 
 4.59726989e-03  2.79625757e-08 -1.51068457e+02 -1.57379842e+00 
